latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date
36.2102,-118.581,311.9,1.4,1.2,2047,Aqua,MODIS,51,6.03,285.2,18.4,D,0,2018-11-07
35.7441,-120.7772,314.2,1.9,1.3,2047,Aqua,MODIS,44,6.03,302.6,13.1,D,0,2018-11-07
35.739,-120.7686,320.2,1.9,1.3,2047,Aqua,MODIS,75,6.03,300.5,29.4,D,0,2018-11-07
35.4884,-111.8301,324.8,1.1,1.0,2047,Aqua,MODIS,74,6.03,291.1,21.8,D,0,2018-11-07
35.4899,-111.8184,338.4,1.1,1.0,2047,Aqua,MODIS,90,6.03,292.1,42.6,D,0,2018-11-07
35.4763,-111.8515,351.0,1.1,1.0,2047,Aqua,MODIS,96,6.03,294.2,68.4,D,0,2018-11-07
39.7035,-122.2834,318.4,1.9,1.3,2048,Aqua,MODIS,78,6.03,297.0,31.5,D,0,2018-11-07
39.6919,-122.2794,307.9,1.9,1.3,2048,Aqua,MODIS,38,6.03,296.8,9.9,D,0,2018-11-07
41.8901,-111.4416,310.3,1.3,1.1,2048,Aqua,MODIS,70,6.03,277.2,19.6,D,0,2018-11-07
39.7493,-121.9474,309.3,1.8,1.3,2048,Aqua,MODIS,59,6.03,297.7,15.1,D,0,2018-11-07
39.7428,-121.9402,307.2,1.8,1.3,2048,Aqua,MODIS,40,6.03,297.0,11.4,D,0,2018-11-07
39.201,-122.2587,311.2,1.9,1.4,2048,Aqua,MODIS,71,6.03,297.9,16.1,D,0,2018-11-07
38.8061,-122.0201,323.6,1.9,1.3,2048,Aqua,MODIS,82,6.03,298.7,44.8,D,0,2018-11-07
38.8105,-121.9992,310.4,1.9,1.3,2048,Aqua,MODIS,70,6.03,298.5,15.3,D,0,2018-11-07
38.9391,-120.0767,329.4,1.5,1.2,2048,Aqua,MODIS,0,6.03,289.6,50.9,D,0,2018-11-07
38.9287,-120.0732,304.4,1.5,1.2,2048,Aqua,MODIS,0,6.03,288.0,14.1,D,0,2018-11-07
39.3394,-112.5966,303.6,1.1,1.0,2048,Aqua,MODIS,53,6.03,289.2,6.1,D,0,2018-11-07
36.9016,-120.3299,312.8,1.7,1.3,2048,Aqua,MODIS,64,6.03,298.6,13.4,D,0,2018-11-07
44.7397,-115.9937,324.2,1.0,1.0,2049,Aqua,MODIS,83,6.03,274.8,25.2,D,0,2018-11-07
43.8607,-121.7811,300.6,1.4,1.2,2049,Aqua,MODIS,26,6.03,275.9,12.2,D,0,2018-11-07
44.7827,-116.6773,302.5,1.0,1.0,2049,Aqua,MODIS,52,6.03,268.9,9.8,D,0,2018-11-07
45.3456,-113.5344,338.8,1.2,1.1,2049,Aqua,MODIS,91,6.03,271.7,58.1,D,0,2018-11-07
45.3493,-113.5255,334.0,1.2,1.1,2049,Aqua,MODIS,75,6.03,272.0,49.0,D,0,2018-11-07
45.3477,-113.5404,327.7,1.2,1.1,2049,Aqua,MODIS,76,6.03,271.6,38.3,D,0,2018-11-07
44.6791,-118.5178,302.8,1.0,1.0,2049,Aqua,MODIS,36,6.03,272.3,9.3,D,0,2018-11-07
44.6771,-118.5306,306.0,1.0,1.0,2049,Aqua,MODIS,49,6.03,272.3,11.5,D,0,2018-11-07
41.1308,-123.9066,320.8,2.1,1.4,2049,Aqua,MODIS,80,6.03,288.1,63.0,D,0,2018-11-07
44.423,-120.2601,306.0,1.2,1.1,2049,Aqua,MODIS,54,6.03,272.3,13.2,D,0,2018-11-07
43.8668,-123.1035,307.1,1.6,1.3,2049,Aqua,MODIS,65,6.03,281.3,22.8,D,0,2018-11-07
41.9679,-120.7713,336.9,1.4,1.2,2049,Aqua,MODIS,90,6.03,281.5,65.3,D,0,2018-11-07
41.9648,-120.7877,313.3,1.4,1.2,2049,Aqua,MODIS,69,6.03,282.6,22.6,D,0,2018-11-07
42.4154,-120.7673,302.6,1.3,1.2,2049,Aqua,MODIS,53,6.03,276.5,14.0,D,0,2018-11-07
42.1912,-124.1106,321.3,2.1,1.4,2049,Aqua,MODIS,81,6.03,288.8,56.1,D,0,2018-11-07
42.1857,-124.1356,356.9,2.1,1.4,2049,Aqua,MODIS,98,6.03,292.8,226.6,D,0,2018-11-07
42.2034,-124.1146,312.3,2.1,1.4,2049,Aqua,MODIS,59,6.03,288.6,32.3,D,0,2018-11-07
42.1979,-124.14,370.8,2.1,1.4,2049,Aqua,MODIS,100,6.03,292.7,343.0,D,0,2018-11-07
42.1927,-124.1189,351.1,2.1,1.4,2049,Aqua,MODIS,96,6.03,290.9,188.8,D,0,2018-11-07
42.1872,-124.1434,357.9,2.1,1.4,2049,Aqua,MODIS,99,6.03,292.6,235.6,D,0,2018-11-07
42.205,-124.1224,327.6,2.1,1.4,2049,Aqua,MODIS,85,6.03,289.1,78.1,D,0,2018-11-07
42.1994,-124.1475,341.0,2.1,1.4,2049,Aqua,MODIS,92,6.03,290.1,134.0,D,0,2018-11-07
42.6837,-111.5986,301.7,1.3,1.1,2049,Aqua,MODIS,42,6.03,279.0,11.8,D,2,2018-11-07
44.0316,-115.6383,322.0,1.0,1.0,2049,Aqua,MODIS,81,6.03,277.8,23.1,D,0,2018-11-07
43.1011,-121.6501,313.0,1.4,1.2,2049,Aqua,MODIS,73,6.03,278.7,26.4,D,0,2018-11-07
44.4151,-117.599,303.7,1.0,1.0,2049,Aqua,MODIS,53,6.03,281.3,7.0,D,0,2018-11-07
44.4132,-117.6114,387.2,1.0,1.0,2049,Aqua,MODIS,100,6.03,292.8,189.8,D,0,2018-11-07
44.4113,-117.6239,327.1,1.0,1.0,2049,Aqua,MODIS,85,6.03,286.8,26.5,D,0,2018-11-07
43.2322,-124.3046,312.7,2.0,1.4,2049,Aqua,MODIS,73,6.03,269.9,40.5,D,0,2018-11-07
43.2271,-124.3275,310.9,2.0,1.4,2049,Aqua,MODIS,71,6.03,274.2,36.7,D,0,2018-11-07
44.7326,-115.9788,323.0,1.0,1.0,2049,Aqua,MODIS,70,6.03,272.5,23.6,D,0,2018-11-07
44.7309,-115.9913,339.6,1.0,1.0,2049,Aqua,MODIS,92,6.03,276.1,45.8,D,0,2018-11-07
44.7615,-123.4015,321.8,1.6,1.2,2050,Aqua,MODIS,78,6.03,281.5,40.7,D,0,2018-11-07
46.7066,-119.8542,347.3,1.1,1.0,2050,Aqua,MODIS,95,6.03,289.6,63.3,D,0,2018-11-07
46.4081,-120.1386,300.1,1.1,1.0,2050,Aqua,MODIS,26,6.03,286.9,4.6,D,0,2018-11-07
46.2687,-119.7418,300.9,1.1,1.0,2050,Aqua,MODIS,42,6.03,286.9,5.0,D,0,2018-11-07
45.2446,-123.2955,304.0,1.6,1.2,2050,Aqua,MODIS,58,6.03,281.2,16.1,D,0,2018-11-07
45.2483,-123.2774,300.1,1.5,1.2,2050,Aqua,MODIS,29,6.03,281.6,11.8,D,0,2018-11-07
45.6525,-123.2032,305.8,1.5,1.2,2050,Aqua,MODIS,62,6.03,279.8,17.7,D,0,2018-11-07
45.9576,-116.5382,301.4,1.0,1.0,2050,Aqua,MODIS,42,6.03,274.9,8.0,D,0,2018-11-07
45.0875,-116.2832,324.6,1.0,1.0,2050,Aqua,MODIS,63,6.03,276.2,27.3,D,0,2018-11-07
45.0981,-116.28,325.9,1.0,1.0,2050,Aqua,MODIS,64,6.03,277.3,28.8,D,0,2018-11-07
45.0964,-116.2924,321.3,1.0,1.0,2050,Aqua,MODIS,61,6.03,277.1,23.4,D,0,2018-11-07
45.1353,-116.2773,333.0,1.0,1.0,2050,Aqua,MODIS,67,6.03,274.8,37.6,D,0,2018-11-07
44.4557,-122.2739,323.2,1.4,1.2,2050,Aqua,MODIS,63,6.03,276.4,38.5,D,0,2018-11-07
44.3392,-122.9224,312.2,1.6,1.2,2050,Aqua,MODIS,72,6.03,282.4,25.4,D,0,2018-11-07
44.4635,-122.2643,320.1,1.4,1.2,2050,Aqua,MODIS,64,6.03,275.6,34.5,D,0,2018-11-07
44.4599,-122.2823,316.5,1.4,1.2,2050,Aqua,MODIS,55,6.03,275.3,28.9,D,0,2018-11-07
44.3442,-122.9101,308.4,1.6,1.2,2050,Aqua,MODIS,67,6.03,281.6,20.2,D,0,2018-11-07
44.3402,-122.9296,301.2,1.6,1.2,2050,Aqua,MODIS,38,6.03,282.3,12.2,D,0,2018-11-07
44.7293,-122.7414,301.5,1.5,1.2,2050,Aqua,MODIS,32,6.03,283.3,10.2,D,0,2018-11-07
44.7604,-122.7208,319.2,1.5,1.2,2050,Aqua,MODIS,79,6.03,283.3,34.0,D,0,2018-11-07
44.7575,-123.4208,309.9,1.6,1.3,2050,Aqua,MODIS,38,6.03,280.7,21.0,D,0,2018-11-07
46.7043,-119.8679,313.3,1.1,1.0,2050,Aqua,MODIS,73,6.03,287.3,13.6,D,0,2018-11-07
46.7157,-119.8574,304.0,1.1,1.0,2050,Aqua,MODIS,53,6.03,286.9,6.2,D,0,2018-11-07
46.3251,-123.7853,303.1,1.5,1.2,2050,Aqua,MODIS,48,6.03,278.4,15.1,D,0,2018-11-07
47.4195,-120.2329,308.5,1.1,1.0,2050,Aqua,MODIS,67,6.03,289.7,10.1,D,0,2018-11-07
48.2334,-117.4633,327.2,1.0,1.0,2050,Aqua,MODIS,74,6.03,275.1,29.9,D,0,2018-11-07
48.2315,-117.4767,315.1,1.0,1.0,2050,Aqua,MODIS,57,6.03,274.4,17.9,D,0,2018-11-07
48.2263,-118.9143,315.4,1.0,1.0,2050,Aqua,MODIS,66,6.03,279.7,17.1,D,0,2018-11-07
48.2243,-118.9276,305.6,1.0,1.0,2050,Aqua,MODIS,62,6.03,279.1,9.9,D,0,2018-11-07
48.817,-116.2682,308.0,1.1,1.0,2050,Aqua,MODIS,58,6.03,272.9,13.6,D,0,2018-11-07
48.8802,-122.2536,329.4,1.2,1.1,2051,Aqua,MODIS,86,6.03,279.9,40.7,D,0,2018-11-07
48.7218,-118.207,304.0,1.0,1.0,2051,Aqua,MODIS,55,6.03,276.2,9.5,D,0,2018-11-07
48.7199,-118.2204,311.2,1.0,1.0,2051,Aqua,MODIS,71,6.03,275.1,14.5,D,0,2018-11-07
49.0176,-117.3456,333.3,1.0,1.0,2051,Aqua,MODIS,83,6.03,277.4,38.0,D,0,2018-11-07
48.9874,-118.0976,302.3,1.0,1.0,2051,Aqua,MODIS,47,6.03,271.0,8.6,D,0,2018-11-07
21.3334,-157.8667,312.6,1.7,1.3,2053,Terra,MODIS,42,6.03,297.4,16.3,D,2,2018-11-07
49.0185,-115.3478,312.4,3.4,1.7,438,Terra,MODIS,79,6.03,265.5,103.3,N,0,2018-11-08
49.0144,-115.3487,319.1,3.4,1.7,438,Terra,MODIS,97,6.03,265.4,135.6,N,0,2018-11-08
36.2304,-118.6212,335.2,1.2,1.1,613,Terra,MODIS,100,6.03,283.3,51.0,N,0,2018-11-08
36.212,-118.5872,319.5,1.2,1.1,613,Terra,MODIS,59,6.03,280.3,25.3,N,0,2018-11-08
36.2251,-118.5813,304.7,1.2,1.1,613,Terra,MODIS,61,6.03,279.9,13.5,N,0,2018-11-08
36.2221,-118.6077,312.2,1.2,1.1,613,Terra,MODIS,66,6.03,281.9,18.0,N,0,2018-11-08
36.2207,-118.6194,306.8,1.2,1.1,613,Terra,MODIS,69,6.03,281.1,13.8,N,0,2018-11-08
36.2318,-118.6095,326.4,1.2,1.1,613,Terra,MODIS,100,6.03,281.6,35.2,N,0,2018-11-08
36.2291,-118.6328,300.2,1.2,1.1,613,Terra,MODIS,20,6.03,279.1,9.0,N,0,2018-11-08
43.2119,-124.3154,308.4,1.0,1.0,615,Terra,MODIS,74,6.03,277.4,12.5,N,0,2018-11-08
41.9694,-120.7686,306.9,1.1,1.1,615,Terra,MODIS,70,6.03,271.5,15.9,N,0,2018-11-08
42.1944,-124.1253,320.0,1.0,1.0,615,Terra,MODIS,100,6.03,281.8,20.8,N,0,2018-11-08
42.1926,-124.1373,327.6,1.0,1.0,615,Terra,MODIS,100,6.03,283.5,29.1,N,0,2018-11-08
43.2137,-124.3033,302.5,1.0,1.0,615,Terra,MODIS,50,6.03,277.4,8.9,N,0,2018-11-08
43.2314,-124.3083,300.3,1.0,1.0,615,Terra,MODIS,14,6.03,276.5,7.2,N,0,2018-11-08
43.9787,-123.2619,301.0,1.0,1.0,615,Terra,MODIS,36,6.03,275.8,9.2,N,0,2018-11-08
44.4662,-122.2728,311.4,1.1,1.0,615,Terra,MODIS,82,6.03,272.7,17.0,N,0,2018-11-08
44.3547,-123.5479,308.4,1.0,1.0,615,Terra,MODIS,74,6.03,276.2,13.3,N,0,2018-11-08
44.5548,-123.7048,311.8,1.0,1.0,615,Terra,MODIS,83,6.03,277.3,15.7,N,0,2018-11-08
44.5531,-123.7173,307.3,1.0,1.0,615,Terra,MODIS,71,6.03,276.9,12.5,N,0,2018-11-08
44.7676,-122.723,304.2,1.0,1.0,615,Terra,MODIS,59,6.03,274.1,11.7,N,0,2018-11-08
49.0121,-115.3419,326.5,2.5,1.5,616,Terra,MODIS,100,6.03,265.6,120.0,N,0,2018-11-08
45.3654,-123.917,309.9,1.0,1.0,616,Terra,MODIS,79,6.03,276.3,14.4,N,0,2018-11-08
46.3875,-119.0972,322.6,1.5,1.2,616,Terra,MODIS,100,6.03,271.2,46.7,N,0,2018-11-08
46.3913,-119.0838,303.6,1.5,1.2,616,Terra,MODIS,56,6.03,270.9,20.5,N,0,2018-11-08
46.3896,-119.1033,310.8,1.5,1.2,616,Terra,MODIS,81,6.03,270.9,29.0,N,0,2018-11-08
46.0949,-122.0721,300.7,1.1,1.1,616,Terra,MODIS,31,6.03,272.2,11.0,N,0,2018-11-08
46.8345,-116.2962,300.2,2.1,1.4,616,Terra,MODIS,20,6.03,268.0,28.1,N,0,2018-11-08
56.1852,-159.3833,354.5,1.2,1.1,758,Terra,MODIS,100,6.03,270.6,0.0,N,1,2018-11-08
56.1947,-159.3883,394.0,1.2,1.1,758,Terra,MODIS,100,6.03,271.8,0.0,N,1,2018-11-08
46.3936,-119.0885,310.4,1.3,1.1,1024,Aqua,MODIS,80,6.03,269.2,21.8,N,0,2018-11-08
46.3924,-119.0836,309.6,1.3,1.1,1024,Aqua,MODIS,78,6.03,269.5,21.9,N,0,2018-11-08
44.4638,-122.263,305.0,1.1,1.0,1025,Aqua,MODIS,62,6.03,273.6,12.6,N,0,2018-11-08
42.1909,-124.1222,302.6,1.0,1.0,1026,Aqua,MODIS,50,6.03,280.6,8.5,N,0,2018-11-08
42.1928,-124.1343,304.5,1.0,1.0,1026,Aqua,MODIS,60,6.03,281.7,9.6,N,0,2018-11-08
36.2204,-118.5718,303.2,2.4,1.5,1027,Aqua,MODIS,50,6.03,276.9,32.4,N,0,2018-11-08
56.1896,-159.3816,387.0,1.7,1.3,1339,Aqua,MODIS,100,6.03,273.6,0.0,N,1,2018-11-08
29.4432,-82.8534,310.1,1.4,1.2,1637,Terra,MODIS,53,6.03,289.8,10.1,D,0,2018-11-08
27.0836,-81.6592,307.9,1.9,1.3,1638,Terra,MODIS,40,6.03,292.3,14.7,D,0,2018-11-08
26.5464,-80.6438,314.2,2.5,1.5,1810,Aqua,MODIS,57,6.03,293.2,36.8,D,0,2018-11-08
26.5383,-80.6346,331.0,2.5,1.5,1810,Aqua,MODIS,79,6.03,292.3,98.1,D,0,2018-11-08
26.5331,-80.6404,330.9,2.5,1.5,1810,Aqua,MODIS,63,6.03,290.1,98.2,D,0,2018-11-08
42.6795,-111.5824,310.4,1.2,1.1,1813,Terra,MODIS,70,6.03,275.6,17.1,D,2,2018-11-08
42.6812,-111.5967,321.6,1.2,1.1,1813,Terra,MODIS,76,6.03,275.5,29.4,D,2,2018-11-08
44.3164,-116.0903,304.0,2.1,1.4,1813,Terra,MODIS,58,6.03,272.8,32.4,D,0,2018-11-08
36.3433,-77.6361,300.3,1.1,1.0,1813,Aqua,MODIS,34,6.03,285.6,4.8,D,0,2018-11-08
40.3228,-104.7425,304.0,1.3,1.1,1813,Terra,MODIS,58,6.03,280.9,8.6,D,0,2018-11-08
39.7471,-121.6099,352.9,4.0,1.9,1814,Terra,MODIS,97,6.03,285.4,502.2,D,2,2018-11-08
37.6063,-120.9161,305.1,3.5,1.8,1814,Terra,MODIS,60,6.03,289.9,34.8,D,0,2018-11-08
37.6471,-121.0749,307.3,3.6,1.8,1814,Terra,MODIS,62,6.03,289.5,39.8,D,0,2018-11-08
37.5999,-120.9106,302.2,3.5,1.8,1814,Terra,MODIS,47,6.03,289.7,23.2,D,2,2018-11-08
37.6397,-121.0694,312.3,3.6,1.8,1814,Terra,MODIS,72,6.03,289.3,66.2,D,0,2018-11-08
39.7261,-121.6212,333.1,4.0,1.9,1814,Terra,MODIS,87,6.03,284.1,236.9,D,0,2018-11-08
39.7303,-121.6124,341.6,4.0,1.9,1814,Terra,MODIS,92,6.03,285.1,341.0,D,0,2018-11-08
39.7491,-121.6617,316.0,4.1,1.9,1814,Terra,MODIS,53,6.03,282.7,98.4,D,0,2018-11-08
39.7639,-121.6076,351.3,4.0,1.9,1814,Terra,MODIS,96,6.03,288.4,464.1,D,0,2018-11-08
39.7745,-121.4599,353.8,3.9,1.8,1814,Terra,MODIS,92,6.03,288.9,511.8,D,0,2018-11-08
39.7808,-121.6077,349.4,4.0,1.9,1814,Terra,MODIS,96,6.03,287.8,442.4,D,0,2018-11-08
39.7889,-121.4069,307.2,3.9,1.8,1814,Terra,MODIS,57,6.03,284.0,63.9,D,0,2018-11-08
39.7913,-121.4599,378.9,3.9,1.8,1814,Terra,MODIS,94,6.03,297.1,1089.7,D,0,2018-11-08
39.7934,-121.5089,393.2,4.0,1.9,1814,Terra,MODIS,94,6.03,302.0,1570.3,D,0,2018-11-08
39.7975,-121.6052,344.6,4.0,1.9,1814,Terra,MODIS,94,6.03,287.2,378.4,D,0,2018-11-08
39.8058,-121.4109,329.7,3.9,1.8,1814,Terra,MODIS,86,6.03,288.3,214.9,D,0,2018-11-08
39.8081,-121.461,359.5,3.9,1.8,1814,Terra,MODIS,99,6.03,298.5,608.7,D,0,2018-11-08
39.81,-121.5046,385.6,4.0,1.9,1814,Terra,MODIS,100,6.03,301.0,1302.8,D,0,2018-11-08
39.8121,-121.5522,385.7,4.0,1.9,1814,Terra,MODIS,100,6.03,297.2,1305.4,D,0,2018-11-08
39.7515,-121.6036,369.9,4.0,1.9,1814,Terra,MODIS,94,6.03,288.4,845.0,D,2,2018-11-08
39.7683,-121.6013,367.5,4.0,1.9,1814,Terra,MODIS,94,6.03,290.6,786.7,D,0,2018-11-08
39.7798,-121.4543,365.5,3.9,1.8,1814,Terra,MODIS,94,6.03,289.9,733.7,D,0,2018-11-08
39.7816,-121.5038,394.1,4.0,1.9,1814,Terra,MODIS,87,6.03,296.8,1601.1,D,0,2018-11-08
39.7834,-121.5516,387.1,4.0,1.9,1814,Terra,MODIS,87,6.03,295.8,1346.4,D,0,2018-11-08
39.7945,-121.4023,313.6,3.9,1.8,1814,Terra,MODIS,56,6.03,284.0,94.7,D,0,2018-11-08
39.7966,-121.4552,364.3,3.9,1.8,1814,Terra,MODIS,100,6.03,295.8,707.0,D,0,2018-11-08
39.7983,-121.5017,388.8,4.0,1.9,1814,Terra,MODIS,100,6.03,301.8,1386.0,D,0,2018-11-08
39.802,-121.5989,349.8,4.0,1.9,1814,Terra,MODIS,96,6.03,288.0,452.9,D,0,2018-11-08
39.8112,-121.4034,325.4,3.9,1.8,1814,Terra,MODIS,83,6.03,286.8,174.2,D,0,2018-11-08
39.8132,-121.454,370.6,3.9,1.8,1814,Terra,MODIS,100,6.03,298.8,853.6,D,0,2018-11-08
39.815,-121.4976,408.5,4.0,1.9,1814,Terra,MODIS,100,6.03,303.3,2250.8,D,0,2018-11-08
39.8169,-121.5461,405.3,4.0,1.9,1814,Terra,MODIS,100,6.03,298.9,2121.7,D,0,2018-11-08
39.8298,-121.4486,326.1,3.9,1.8,1814,Terra,MODIS,81,6.03,287.0,174.4,D,0,2018-11-08
39.8315,-121.4922,388.7,4.0,1.9,1814,Terra,MODIS,100,6.03,295.9,1414.7,D,0,2018-11-08
39.8336,-121.5443,314.1,4.0,1.9,1814,Terra,MODIS,74,6.03,288.0,96.6,D,0,2018-11-08
39.8361,-121.4831,334.5,4.0,1.9,1814,Terra,MODIS,89,6.03,288.1,263.1,D,0,2018-11-08
32.7408,-105.5041,312.1,1.6,1.3,1815,Terra,MODIS,26,6.03,292.3,19.0,D,0,2018-11-08
32.7298,-105.5072,319.8,1.6,1.3,1815,Terra,MODIS,77,6.03,291.4,33.9,D,0,2018-11-08
34.1201,-110.1577,323.1,1.0,1.0,1815,Terra,MODIS,82,6.03,289.0,20.4,D,0,2018-11-08
32.7332,-105.5247,318.1,1.6,1.3,1815,Terra,MODIS,75,6.03,291.2,30.7,D,0,2018-11-08
36.2153,-118.581,302.5,2.4,1.5,1815,Terra,MODIS,44,6.03,282.9,25.0,D,0,2018-11-08
34.1217,-110.1684,335.7,1.0,1.0,1815,Terra,MODIS,90,6.03,290.5,36.3,D,0,2018-11-08
47.4981,-116.3481,307.4,3.9,1.8,1949,Terra,MODIS,65,6.03,272.3,94.1,D,0,2018-11-08
47.494,-116.3597,300.0,3.9,1.8,1949,Terra,MODIS,14,6.03,271.5,57.7,D,0,2018-11-08
47.266,-120.3321,302.7,2.5,1.5,1950,Terra,MODIS,53,6.03,275.8,35.9,D,0,2018-11-08
45.6038,-117.3619,320.8,4.1,1.9,1950,Terra,MODIS,80,6.03,276.0,174.4,D,0,2018-11-08
45.616,-117.3631,309.1,4.1,1.9,1950,Terra,MODIS,66,6.03,275.3,94.0,D,0,2018-11-08
45.5999,-117.3703,310.6,4.1,1.9,1950,Terra,MODIS,70,6.03,276.2,101.5,D,0,2018-11-08
45.6175,-117.4093,312.8,4.1,1.9,1950,Terra,MODIS,73,6.03,276.6,118.3,D,0,2018-11-08
44.2216,-123.3045,305.9,2.2,1.4,1951,Terra,MODIS,28,6.03,279.6,27.4,D,0,2018-11-08
40.8313,-120.1921,320.2,4.1,1.9,1951,Terra,MODIS,80,6.03,284.1,151.6,D,0,2018-11-08
32.7375,-105.5165,329.9,1.8,1.3,1951,Aqua,MODIS,84,6.03,293.6,68.5,D,0,2018-11-08
40.8276,-120.2007,318.4,4.1,1.9,1951,Terra,MODIS,78,6.03,284.1,132.6,D,0,2018-11-08
44.5611,-123.7168,302.5,2.0,1.4,1951,Terra,MODIS,52,6.03,282.4,22.5,D,0,2018-11-08
43.7947,-121.3217,315.6,2.9,1.6,1951,Terra,MODIS,72,6.03,277.2,85.9,D,0,2018-11-08
43.7934,-121.3285,310.0,2.9,1.6,1951,Terra,MODIS,67,6.03,277.0,60.1,D,0,2018-11-08
43.7858,-121.2977,303.6,2.9,1.6,1951,Terra,MODIS,42,6.03,276.1,41.3,D,0,2018-11-08
43.2454,-124.3291,301.9,2.0,1.4,1951,Terra,MODIS,50,6.03,284.1,19.5,D,0,2018-11-08
39.7412,-121.5822,371.0,3.7,1.8,1952,Terra,MODIS,100,6.03,296.1,746.2,D,2,2018-11-08
37.9381,-105.0995,318.9,1.3,1.2,1952,Aqua,MODIS,0,6.03,266.3,32.7,D,0,2018-11-08
39.7308,-121.5417,367.1,3.7,1.8,1952,Terra,MODIS,90,6.03,293.6,666.3,D,0,2018-11-08
39.8291,-121.4507,320.4,3.7,1.8,1952,Terra,MODIS,37,6.03,287.5,117.7,D,0,2018-11-08
39.8248,-121.4997,375.1,3.7,1.8,1952,Terra,MODIS,100,6.03,297.9,874.3,D,0,2018-11-08
39.8128,-121.4538,344.6,3.7,1.8,1952,Terra,MODIS,58,6.03,294.2,327.3,D,0,2018-11-08
39.8084,-121.5025,353.1,3.7,1.8,1952,Terra,MODIS,80,6.03,296.0,429.6,D,0,2018-11-08
39.8136,-121.5873,353.6,3.7,1.8,1952,Terra,MODIS,97,6.03,293.1,445.7,D,0,2018-11-08
39.8034,-121.5486,379.0,3.7,1.8,1952,Terra,MODIS,94,6.03,298.5,953.8,D,0,2018-11-08
39.7924,-121.5066,377.6,3.7,1.8,1952,Terra,MODIS,94,6.03,299.2,918.7,D,0,2018-11-08
39.782,-121.4677,406.1,3.7,1.8,1952,Terra,MODIS,94,6.03,301.4,1932.7,D,0,2018-11-08
39.8081,-121.6308,315.8,3.6,1.8,1952,Terra,MODIS,76,6.03,291.9,86.6,D,0,2018-11-08
39.798,-121.5927,386.0,3.7,1.8,1952,Terra,MODIS,100,6.03,300.8,1173.3,D,0,2018-11-08
39.7876,-121.5534,365.9,3.7,1.8,1952,Terra,MODIS,94,6.03,298.2,657.1,D,0,2018-11-08
39.7662,-121.473,385.8,3.7,1.8,1952,Terra,MODIS,94,6.03,293.6,1179.8,D,0,2018-11-08
39.8334,-121.504,349.2,3.7,1.8,1952,Terra,MODIS,67,6.03,292.4,372.8,D,0,2018-11-08
39.8222,-121.4603,346.4,3.7,1.8,1952,Terra,MODIS,68,6.03,294.0,352.6,D,0,2018-11-08
39.8271,-121.5462,335.9,3.7,1.8,1952,Terra,MODIS,57,6.03,290.6,223.7,D,0,2018-11-08
39.8173,-121.5079,370.6,3.7,1.8,1952,Terra,MODIS,100,6.03,297.4,752.8,D,0,2018-11-08
39.8215,-121.5907,307.3,3.7,1.8,1952,Terra,MODIS,65,6.03,289.6,47.8,D,0,2018-11-08
39.8116,-121.5522,361.5,3.7,1.8,1952,Terra,MODIS,100,6.03,294.9,577.2,D,0,2018-11-08
39.801,-121.5109,356.6,3.7,1.8,1952,Terra,MODIS,96,6.03,297.8,492.5,D,0,2018-11-08
39.7906,-121.4706,353.5,3.7,1.8,1952,Terra,MODIS,97,6.03,296.3,462.2,D,0,2018-11-08
39.8061,-121.5969,364.3,3.7,1.8,1952,Terra,MODIS,100,6.03,295.7,625.4,D,0,2018-11-08
39.7957,-121.5567,380.7,3.7,1.8,1952,Terra,MODIS,94,6.03,300.3,1014.2,D,0,2018-11-08
39.7852,-121.516,372.3,3.7,1.8,1952,Terra,MODIS,94,6.03,297.6,811.7,D,0,2018-11-08
39.775,-121.4764,418.0,3.7,1.8,1952,Terra,MODIS,94,6.03,302.8,2548.3,D,0,2018-11-08
39.7653,-121.4391,311.9,3.8,1.8,1952,Terra,MODIS,61,6.03,286.5,71.9,D,0,2018-11-08
39.7904,-121.6018,426.0,3.7,1.8,1952,Terra,MODIS,100,6.03,306.3,2906.1,D,0,2018-11-08
39.7596,-121.4833,376.3,3.7,1.8,1952,Terra,MODIS,94,6.03,291.7,918.3,D,0,2018-11-08
39.7647,-121.5686,365.8,3.7,1.8,1952,Terra,MODIS,78,6.03,294.5,615.3,D,2,2018-11-08
39.7544,-121.5293,420.3,3.7,1.8,1952,Terra,MODIS,94,6.03,299.3,2614.2,D,0,2018-11-08
39.7438,-121.4886,341.4,3.7,1.8,1952,Terra,MODIS,87,6.03,289.2,295.3,D,0,2018-11-08
39.7492,-121.5748,385.2,3.7,1.8,1952,Terra,MODIS,100,6.03,300.3,1112.3,D,0,2018-11-08
39.7385,-121.534,362.2,3.7,1.8,1952,Terra,MODIS,97,6.03,291.6,579.5,D,0,2018-11-08
39.723,-121.5401,346.3,3.7,1.8,1952,Terra,MODIS,64,6.03,291.4,325.0,D,0,2018-11-08
39.7569,-121.577,369.6,3.7,1.8,1952,Terra,MODIS,94,6.03,297.5,704.4,D,0,2018-11-08
39.7464,-121.5356,386.8,3.7,1.8,1952,Terra,MODIS,100,6.03,294.6,1178.3,D,0,2018-11-08
39.7361,-121.4957,326.9,3.7,1.8,1952,Terra,MODIS,63,6.03,288.6,149.2,D,0,2018-11-08
41.881,-111.4405,314.5,2.5,1.5,1953,Aqua,MODIS,75,6.03,274.2,63.8,D,0,2018-11-08
